Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,RunLine,,OpenOU,,CloseOU,
505,980,H,CIN,SGRAY,0,0,0,0,0,0,0,0,0,1,-130,-126,-1.5,165,8.5,-110,8,-120
505,981,V,NYM,MSTROMAN,0,0,0,1,0,0,0,x,x,1,-110,-116,-1.5,155,6,110,6,105
505,982,H,STL,KKIM-L,1,0,1,0,2,0,0,x,x,4,-110,106,1.5,-175,6,-130,6,-125
505,983,V,NYM,MCASTRO,0,3,0,1,2,0,1,x,x,7,100,105,1.5,-200,6.5,-125,6.5,100
505,984,H,STL,JOVIEDO,0,0,0,1,0,1,0,x,x,2,-120,-115,-1.5,175,6.5,105,6.5,-120
506,901,V,MIL,BWOODRUFF,0,0,0,0,0,0,0,0,0,0,-120,-119,-1.5,145,7,-120,6.5,-105
506,902,H,PHI,ZWHEELER,0,0,0,0,0,0,1,1,x,2,100,109,1.5,-165,7,100,6.5,-115
506,903,V,NYM,TWALKER,0,0,0,0,2,0,0,2,0,4,-115,-108,-1.5,150,8,-110,8,-115
506,904,H,STL,JGANT,0,1,0,0,0,0,0,0,0,1,-105,-102,1.5,-170,8,-110,8,-105
506,905,V,ATL,DSMYLY-L,0,0,0,3,0,0,0,0,0,3,105,-113,-1.5,140,9.5,100,9,100
506,906,H,WAS,JLESTER-L,0,0,0,1,0,0,0,1,0,2,-125,103,1.5,-160,9.5,-120,9,-120
506,907,V,ARI,MBUMGARNE-L,0,1,0,0,0,0,0,0,0,1,120,127,1.5,-170,7.5,105,7.5,100
506,908,H,MIA,PLOPEZ,1,0,0,0,0,0,2,0,x,3,-140,-137,-1.5,150,7.5,-125,7.5,-120
506,909,V,HOU,LMCCULLER,0,0,0,1,0,0,1,3,2,7,170,175,1.5,-125,7.5,-110,7.5,-105
506,910,H,NYY,GCOLE,0,0,1,2,0,0,0,1,0,4,-200,-190,-1.5,105,7.5,-110,7.5,-115
506,911,V,DET,STURNBULL,0,0,1,3,2,1,1,1,0,9,185,177,1.5,-120,8.5,-110,8,-120
506,912,H,BOS,NEOVALDI,1,1,2,1,0,3,0,4,x,12,-225,-194,-1.5,100,8.5,-110,8,100
506,913,V,TEX,JLYLES,0,2,0,0,0,0,1,0,0,4,170,162,1.5,-135,8.5,-115,8.5,100
506,914,H,MIN,MPINEDA,1,0,2,0,0,0,0,0,0,3,-200,-174,-1.5,115,8.5,-105,8.5,-120
506,915,V,CLE,TMCKENZIE,0,1,0,0,1,1,0,1,0,4,115,123,1.5,-165,8.5,-115,8,-115
506,916,H,KAN,DDUFFY-L,0,0,0,0,0,0,0,0,0,0,-135,-133,-1.5,145,8.5,-105,8,-105
506,917,V,TOR,HRYU-L,0,0,3,2,0,4,1,0,0,10,-150,-130,-1.5,120,8,-115,8.5,-110
506,918,H,OAK,MFIERS,1,0,3,0,0,0,0,0,0,4,130,120,1.5,-140,8,-105,8.5,-110
506,919,V,TAM,CMCHUGH,0,0,0,0,0,0,1,7,0,8,115,134,1.5,-165,8.5,100,8,-115
506,920,H,LAA,AHEANEY-L,0,0,3,0,0,0,0,0,0,3,-135,-144,-1.5,145,8.5,-120,8,-105
507,951,V,PIT,TCAHILL,0,0,0,0,0,0,0,0,2,2,120,138,1.5,-160,7.5,100,7.5,-115
507,952,H,CUB,ZDAVIES,1,1,1,0,0,0,0,0,x,3,-140,-148,-1.5,140,7.5,-120,7.5,-105
507,953,V,MIL,BSUTER-L,0,0,0,1,0,0,0,0,0,1,120,118,1.5,-185,7,-105,6.5,-120
507,954,H,MIA,TROGERS-L,1,0,4,1,0,0,0,0,x,6,-140,-128,-1.5,165,7,-115,6.5,100
507,955,V,ARI,ZGALLEN,0,3,1,0,0,0,0,0,0,4,115,118,1.5,-200,8,100,7,-6
507,956,H,NYM,DPETERSON-L,0,0,1,0,0,1,2,0,0,5,-135,-128,-1.5,175,8,-120,7,-14
507,957,V,PHI,ZEFLIN,6,0,1,0,0,1,1,3,0,12,130,132,1.5,-160,8.5,-110,8,-105
507,958,H,ATL,CMORTON,0,1,0,0,1,0,0,0,0,2,-150,-142,-1.5,140,8.5,-110,8,-115
507,959,V,COL,AGOMBER-L,0,0,0,0,0,0,0,0,0,0,175,190,1.5,-115,7,-125,7.5,100
507,960,H,STL,JFLAHERTY,0,2,1,0,2,0,0,0,x,5,-210,-210,-1.5,-105,7,105,7.5,-120
507,961,V,SDG,BSNELL-L,0,0,0,0,0,4,0,0,0,4,-135,-142,-1.5,115,7,-110,7.5,100
507,962,H,SFO,ADESCLAFA,0,0,2,0,2,0,1,0,x,5,115,132,1.5,-135,7,-110,7.5,-120
507,963,V,BOS,ERODRIGUE-L,0,0,0,4,0,0,0,1,1,6,-160,-152,-1.5,-105,9,100,8.5,-115
507,964,H,BAL,MHARVEY,0,0,0,0,1,1,0,0,0,2,135,142,1.5,-115,9,-120,8.5,-105
507,965,V,MIN,MSHOEMAKE,1,1,0,0,0,2,1,1,1,7,-145,-146,-1.5,105,9,100,9,100
507,966,H,DET,TSKUBAL-L,0,0,0,0,0,3,0,0,0,3,125,136,1.5,-125,9,-120,9,-120
507,967,V,SEA,CFLEXEN,0,2,0,2,0,0,1,0,0,5,-115,109,1.5,-200,9,100,8.5,-115
507,968,H,TEX,MFOLTYNEW,2,1,1,0,0,0,0,0,0,4,-105,-119,-1.5,175,9,-120,8.5,-105
507,969,V,CWS,CRODON-L,0,0,0,0,1,2,0,0,0,3,-160,-144,-1.5,105,8.5,-120,8.5,-105
507,970,H,KAN,BKELLER,0,0,0,0,0,0,0,0,0,0,135,134,1.5,-125,8.5,100,8.5,-115
507,971,V,TOR,RSTRIPLIN,1,0,1,0,0,0,0,0,2,4,110,131,1.5,-155,9,-110,9,-120
507,972,H,HOU,JURQUIDY,0,3,0,0,2,0,2,3,x,10,-130,-141,-1.5,135,9,-110,9,100
507,973,V,TAM,RHILL-L,0,0,0,0,0,0,0,1,0,1,125,117,1.5,-175,8,-115,7.5,-105
507,974,H,OAK,SMANAEA-L,0,0,0,0,0,0,1,0,1,2,-145,-127,-1.5,155,8,-105,7.5,-115
507,975,V,WAS,PCORBIN-L,0,3,0,0,0,0,0,6,2,11,160,160,1.5,-130,9.5,100,8.5,-120
507,976,H,NYY,JTAILLON,1,1,0,0,0,1,0,0,1,4,-190,-170,-1.5,110,9.5,-120,8.5,100
507,977,V,CIN,WMILEY-L,0,0,0,0,0,0,0,0,3,3,110,129,1.5,-170,8.5,-115,8,-120
507,978,H,CLE,ZPLESAC,0,0,0,0,0,0,0,0,0,0,-130,-139,-1.5,150,8.5,-105,8,100
507,979,V,LAD,JURIAS-L,0,1,0,0,0,0,0,0,1,2,-170,-166,-1.5,-110,8.5,-120,8.5,-115
507,980,H,LAA,GCANNING,0,4,0,0,1,4,0,0,x,9,145,156,1.5,-110,8.5,100,8.5,-105
508,901,V,COL,CGONZALEZ,1,0,0,0,4,0,0,3,0,8,150,170,1.5,-125,8.5,-110,7.5,105
508,902,H,STL,CMARTINEZ,3,0,2,0,4,0,0,0,x,9,-180,-185,-1.5,105,8.5,-110,7.5,-125
508,903,V,PIT,WCROWE,0,0,0,2,0,0,0,0,0,2,150,175,1.5,-125,8,-110,8,-105
508,904,H,CUB,TWILLIAMS,1,0,0,1,0,0,1,0,x,3,-180,-190,-1.5,105,8,-110,8,-115
508,905,V,SDG,JMUSGROVE,0,0,0,0,1,0,0,0,0,1,-130,-133,-1.5,130,7,-105,7,-125
508,906,H,SFO,KGAUSMAN,0,3,0,0,1,1,0,2,x,7,110,123,1.5,-150,7,-115,7,105
508,907,V,MIL,AHOUSER,0,0,2,1,2,0,0,1,0,6,-125,-115,-1.5,140,8,-120,8,100
508,908,H,MIA,DCASTANO-L,1,0,0,0,0,1,0,0,0,2,105,105,1.5,-160,8,100,8,-120
508,909,V,ARI,MKELLY,0,0,0,0,0,1,0,1,0,2,115,135,1.5,-160,8,-110,8,-110
508,910,H,NYM,THUNTER,0,0,3,0,0,0,1,0,x,4,-135,-145,-1.5,140,8,-110,8,-110
508,911,V,PHI,VVELASQUE,2,1,0,0,0,0,0,0,0,7,150,147,1.5,-140,8.5,-120,9,100
508,912,H,ATL,IANDERSON,0,0,0,0,0,1,0,0,2,8,-180,-157,-1.5,120,8.5,100,9,-120
508,913,V,TAM,TGLASNOW,0,0,0,0,0,2,0,1,0,3,-145,-125,-1.5,130,7.5,-105,7.5,105
508,914,H,OAK,FMONTAS,2,1,0,0,0,0,1,2,x,6,125,115,1.5,-150,7.5,-115,7.5,-125
508,915,V,MIN,JBERRIOS,0,0,0,0,2,0,0,1,0,3,-180,-180,-1.5,-120,8,-105,7.5,-115
508,916,H,DET,JURENA,1,0,0,1,0,0,5,0,x,7,150,165,1.5,100,8,-115,7.5,-105
508,917,V,SEA,ESWANSON,2,2,0,1,0,0,1,1,1,8,-110,-102,1.5,-200,9,-120,9.5,-115
508,918,H,TEX,KARIHARA,0,1,0,3,0,2,0,3,x,9,-110,-108,-1.5,175,9,100,9.5,-105
508,919,V,BOS,GRICHARDS,0,4,3,2,0,2,0,0,0,11,-145,-134,-1.5,110,9,-110,9,-115
508,920,H,BAL,ZLOWTHER-L,1,1,0,0,0,2,0,0,2,6,125,124,1.5,-130,9,-110,9,-105
508,921,V,TOR,SMATZ-L,0,2,3,0,0,0,0,0,3,8,125,130,1.5,-165,9,-105,9,-120
508,922,H,HOU,CJAVIER,0,0,0,2,1,0,0,1,0,4,-145,-140,-1.5,145,9,-115,9,100
508,923,V,CWS,LLYNN,8,0,0,0,0,0,0,0,1,9,-185,-166,-1.5,-110,8.5,-120,9,-120
508,924,H,KAN,DLYNCH-L,0,0,0,0,0,0,1,0,0,1,155,156,1.5,-110,8.5,100,9,100
508,925,V,WAS,MSCHERZER,0,0,1,0,0,1,0,0,0,3,105,102,1.5,-190,8,-105,8,-105
508,926,H,NYY,CKLUBER,0,0,1,0,0,0,0,0,1,4,-125,-112,-1.5,170,8,-115,8,-115
508,927,V,CIN,LCASTILLO,0,0,1,0,0,0,0,0,1,2,-105,101,1.5,-200,8.5,-110,8,100
508,928,H,CLE,ACIVALE,1,1,0,4,0,3,0,0,x,9,-115,-111,-1.5,175,8.5,-110,8,-120
508,929,V,LAD,CKERSHAW-L,0,0,0,8,5,0,1,0,0,14,-160,-143,-1.5,115,8.5,-115,8,-120
508,930,H,LAA,DBUNDY,0,0,0,0,0,4,7,0,0,11,135,133,1.5,-135,8.5,-105,8,100
509,951,V,MIL,BANDERSON-L,0,0,0,1,0,0,0,0,0,2,110,127,1.5,-180,7.5,100,7,100
509,952,H,MIA,SALCANTAR,0,0,0,0,0,0,1,0,0,1,-130,-137,-1.5,160,7.5,-120,7,-120
509,953,V,ARI,RSMITH,0,0,0,0,1,0,0,1,0,2,270,270,1.5,115,6.5,-115,7,105
509,954,H,NYM,JDEGROM,0,0,2,0,0,1,1,0,x,4,-340,-310,-1.5,-135,6.5,-105,7,-125
509,955,V,COL,GMARQUEZ,0,0,0,0,0,0,0,0,0,0,120,136,1.5,-175,7.5,-110,7,-105
509,956,H,STL,AWAINWRIG,0,1,0,1,0,0,0,0,x,2,-140,-146,-1.5,155,7.5,-110,7,-115
509,957,V,PIT,TANDERSON-L,4,0,2,0,0,0,0,0,0,6,155,149,1.5,-170,6,-115,6,-115
509,958,H,CUB,KHENDRICK,0,1,0,1,0,0,0,0,3,5,-185,-159,-1.5,150,6,-105,6,-105
509,959,V,SDG,CPADDACK,0,4,1,0,0,0,0,4,2,11,-125,-130,-1.5,125,7.5,-120,8,-120
509,960,H,SFO,JCUETO,0,0,0,0,0,0,0,1,0,1,105,120,1.5,-145,7.5,100,8,100
509,961,V,PHI,ANOLA,1,0,0,0,0,0,0,0,0,1,-110,-105,-1.5,150,8,100,7.5,-115
509,962,H,ATL,HYNOA,4,0,1,0,0,0,0,1,x,6,-110,-105,1.5,-170,8,-120,7.5,-105
509,963,V,BOS,NPIVETTA,0,1,0,0,0,2,0,1,0,4,-145,-130,-1.5,120,9,-110,9,-110
509,964,H,BAL,DKREMER,1,0,0,0,1,0,0,1,0,3,125,120,1.5,-140,9,-110,9,-110
509,967,V,CWS,LGIOLITO,0,3,2,0,0,1,2,0,1,9,-160,-142,-1.5,110,8.5,100,7.5,100
509,968,H,KAN,MMINOR-L,1,0,0,0,0,1,1,0,0,3,135,132,1.5,-130,8.5,-120,7.5,-120
509,969,V,TOR,NPEARSON,0,0,0,0,4,0,0,0,0,4,130,140,1.5,-140,9,-110,9,-110
509,970,H,HOU,ZGREINKE,0,1,2,4,0,0,0,0,x,7,-150,-150,-1.5,120,9,-110,9,-110
509,971,V,SEA,JSHEFFIEL-L,0,0,0,0,2,0,0,0,0,2,110,120,1.5,-175,8.5,100,8,-120
509,972,H,TEX,DDUNNING,0,0,1,0,6,2,0,1,x,10,-130,-130,-1.5,155,8.5,-120,8,100
509,973,V,TAM,SMCCLANAH-L,0,0,0,0,3,1,0,0,0,4,-105,110,1.5,-185,8,-110,7.5,-110
509,974,H,OAK,CIRVIN-L,0,0,0,3,0,0,0,0,0,3,-115,-120,-1.5,165,8,-110,7.5,-110
509,975,V,WAS,JROSS,0,0,0,0,0,0,2,0,0,2,130,140,1.5,-150,9.5,-105,9,-120
509,976,H,NYY,DGERMAN,0,0,1,0,0,1,0,0,1,3,-150,-150,-1.5,130,9.5,-115,9,100
509,979,V,LAD,TBAUER,0,0,1,0,0,0,0,0,0,1,-185,-180,-1.5,-120,8.5,-110,8.5,-120
509,980,H,LAA,JQUINTANA-L,0,0,2,0,0,0,0,0,x,2,155,165,1.5,100,8.5,-110,8.5,100
510,901,V,CIN,TMAHLE,0,1,0,6,0,1,3,3,0,14,-140,-155,-1.5,105,8,-105,7.5,-115
510,902,H,PIT,MKELLER,0,1,0,0,0,0,0,0,0,1,120,145,1.5,-125,8,-115,7.5,-105
510,905,V,MIA,JHOLLOWAY,0,0,0,0,0,0,0,2,0,2,110,108,1.5,-190,8.5,-120,9,-110
510,906,H,ARI,LWEAVER,1,0,3,0,1,0,0,0,x,5,-130,-118,-1.5,170,8.5,100,9,-110
510,907,V,BOS,MPEREZ-L,0,0,0,1,0,0,0,0,0,1,-145,-132,-1.5,115,9.5,100,9,-120
510,908,H,BAL,JLOPEZ,0,1,0,0,0,1,0,2,x,4,125,122,1.5,-135,9.5,-120,9,100
510,909,V,LAA,JGUERRA,0,0,0,1,0,4,0,0,0,5,145,165,1.5,-115,9.5,-110,9.5,-115
510,910,H,HOU,LGARCIA,1,2,0,0,1,0,0,0,0,4,-170,-180,-1.5,-105,9.5,-110,9.5,-105
510,911,V,TEX,KGIBSON,0,0,0,0,1,0,0,0,0,1,115,128,1.5,-180,7,-115,7,-125
510,912,H,SFO,AWOOD-L,0,0,0,1,0,0,2,0,x,3,-135,-138,-1.5,160,7,-105,7,105
511,951,V,CIN,JHOFFMAN,0,0,1,0,0,0,0,1,0,2,-105,108,1.5,-185,8,100,7.5,-115
511,952,H,PIT,JBRUBAKER,1,0,0,2,1,0,0,3,x,7,-115,-118,-1.5,165,8,-120,7.5,-105
511,953,V,PHI,CANDERSON,1,0,1,1,0,0,0,3,0,6,-105,110,1.5,-190,9,-110,9,-115
511,954,H,WAS,EFEDDE,0,0,0,0,0,2,0,0,0,2,-115,-120,-1.5,170,9,-110,9,-105
511,955,V,STL,KKIM-L,0,0,0,0,0,0,0,1,0,6,105,115,1.5,-190,7.5,-105,7,-110
511,956,H,MIL,FPERALTA,0,0,0,0,0,1,0,0,0,1,-125,-125,-1.5,170,7.5,-115,7,-110
511,957,V,SDG,DLAMET,0,0,0,0,2,6,0,0,0,8,-190,-163,-1.5,-110,9.5,-115,9.5,100
511,958,H,COL,ASENZATEL,1,0,0,0,0,0,0,0,0,1,160,153,1.5,-110,9.5,-105,9.5,-120
511,959,V,MIA,PLOPEZ,0,0,0,0,0,0,0,3,0,3,-110,101,1.5,-200,8,-110,8,-110
511,960,H,ARI,MBUMGARNE-L,0,1,0,0,5,0,0,5,x,11,-110,-111,-1.5,175,8,-110,8,-110
511,961,V,KAN,BSINGER,0,0,0,0,0,0,0,3,4,7,-130,-129,-1.5,130,7.5,-110,8,-105
511,962,H,DET,MBOYD-L,0,0,0,4,3,0,0,0,1,8,110,119,1.5,-150,7.5,-110,8,-115
511,963,V,OAK,CBASSITT,0,0,0,1,0,0,2,0,0,3,120,110,1.5,-175,9,-105,8.5,-120
511,964,H,BOS,NEOVALDI,1,0,0,0,0,0,1,0,0,2,-140,-120,-1.5,155,9,-115,8.5,100
511,965,V,NYY,JMONTGOME-L,1,0,1,0,0,0,1,0,0,3,-125,-119,-1.5,130,8,-110,8,-110
511,966,H,TAM,LPATINO,0,0,1,0,0,0,0,0,0,1,105,109,1.5,-150,8,-110,8,-110
511,967,V,MIN,KMAEDA,0,3,0,0,0,0,0,0,0,3,100,102,1.5,-200,8.5,100,7.5,-110
511,968,H,CWS,DCEASE,0,3,0,0,0,2,2,2,x,9,-120,-112,-1.5,175,8.5,-120,7.5,-110
511,969,V,LAA,SOHTANI--,0,0,0,0,0,0,0,1,0,1,115,138,1.5,-160,8.5,-105,8.5,-125
511,970,H,HOU,LMCCULLER,0,0,0,0,1,0,0,4,x,5,-135,-148,-1.5,140,8.5,-115,8.5,105
511,971,V,TEX,JLYLES,1,0,0,0,0,0,1,0,0,2,130,135,1.5,-165,8,-120,8,-120
511,972,H,SFO,LWEBB,2,0,0,0,0,2,0,0,x,4,-150,-145,-1.5,145,8,100,8,100
511,973,V,CUB,AALZOLAY,0,1,0,0,1,0,0,0,0,2,150,170,1.5,-145,7,-115,7,100
511,974,H,CLE,SBIEBER,0,0,0,1,2,0,0,0,x,3,-180,-185,-1.5,125,7,-105,7,-120
511,975,V,BAL,JMEANS-L,0,0,0,0,0,0,1,1,0,2,120,146,1.5,-170,7,-105,6.5,-110
511,976,H,NYM,MSTROMAN,0,0,0,0,0,0,0,1,2,3,-140,-156,-1.5,150,7,-115,6.5,-110
511,977,V,TOR,RRAY-L,0,0,0,0,0,2,0,3,0,5,130,-107,-1.5,145,8.5,-115,9.5,-105
511,978,H,ATL,BWILSON,1,0,1,0,0,1,0,0,0,3,-150,-103,1.5,-165,8.5,-105,9.5,-115
511,979,V,SEA,YKIKUCHI-L,1,0,0,2,0,1,0,0,0,4,215,210,1.5,-105,7.5,-115,7,-120
511,980,H,LAD,WBUEHLER,0,0,0,1,0,0,2,3,x,6,-265,-240,-1.5,-115,7.5,-105,7,100
512,901,V,CIN, SGRAY,0,1,0,0,0,0,0,0,0,5,-160,-167,-1.5,-105,7.5,100,7,-125
512,902,H,PIT, TCAHILL,0,0,0,0,1,0,0,0,0,1,135,157,1.5,-115,7.5,-120,7,105
512,903,V,SDG, YDARVISH,0,0,0,0,1,4,0,x,x,5,-165,-148,-1.5,115,7,115,6.5,-115
512,904,H,COL, JGRAY,1,0,0,0,0,2,0,x,x,3,140,138,1.5,-135,7,-35,6.5,-105
512,905,V,PHI, ZWHEELER,0,1,0,0,0,0,0,0,1,5,-135,-126,-1.5,125,8.5,-105,8.5,-105
512,906,H,WAS, JLESTER-L,0,0,0,0,0,2,0,0,0,2,115,116,1.5,-145,8.5,-115,8.5,-115
512,907,V,STL, JGANT,0,0,0,0,0,0,0,1,0,1,135,164,1.5,-145,7,-110,7.5,100
512,908,H,MIL, BWOODRUFF,0,0,0,0,0,1,0,3,x,4,-160,-177,-1.5,125,7,-110,7.5,-120
512,909,V,MIA, CPOTEET,2,1,0,0,0,0,0,0,0,3,105,115,1.5,-175,7.5,-115,9,-115
512,910,H,ARI, MPEACOCK,1,0,0,0,1,0,0,0,0,2,-125,-125,-1.5,155,7.5,-105,9,-105
512,911,V,KAN, DDUFFY-L,2,0,0,0,0,0,0,0,0,2,-135,-150,-1.5,110,8,-115,8,-115
512,912,H,DET, CMIZE,0,1,1,0,2,0,0,0,x,4,115,140,1.5,-130,8,-105,8,-105
512,913,V,OAK, JKAPRIELI,0,1,0,0,2,1,0,0,0,4,135,136,1.5,-140,9,-105,9.5,-110
512,914,H,BOS, ERODRIGUE-L,1,0,0,0,0,0,0,0,0,1,-160,-146,-1.5,120,9,-115,9.5,-110
512,915,V,NYY, GCOLE,0,0,0,0,0,0,1,0,0,1,-210,-190,-1.5,-115,7.5,100,7,-110
512,916,H,TAM, CMCHUGH,0,0,0,0,0,0,0,0,0,0,175,175,1.5,-105,7.5,-120,7,-110
512,917,V,MIN, JHAPP-L,1,0,2,0,0,4,0,0,1,8,110,120,1.5,-175,8.5,-110,8,-115
512,918,H,CWS, DKEUCHEL-L,2,2,0,5,3,1,0,0,x,13,-130,-130,-1.5,155,8.5,-110,8,-105
512,919,V,LAA, AHEANEY-L,0,0,0,0,0,0,0,1,0,1,105,150,1.5,-150,9,100,8.5,-105
512,920,H,HOU, JURQUIDY,3,0,0,0,0,2,0,4,x,9,-125,-160,-1.5,130,9,-120,8.5,-115
512,921,V,BAL, MHARVEY,0,0,0,0,0,0,1,0,0,1,155,161,1.5,-125,8,100,7,-120
512,922,H,NYM, TWALKER,0,3,1,0,3,0,0,0,x,7,-185,-172,-1.5,105,8,-120,7,100
512,923,V,CUB, ZDAVIES,0,0,0,0,0,1,0,0,0,1,-105,120,1.5,-170,9,100,8.5,100
512,924,H,CLE, SHENTGES-L,0,0,0,0,0,1,0,0,0,2,-115,-130,-1.5,150,9,-120,8.5,-120
512,925,V,TOR, HRYU-L,0,0,0,0,0,1,1,0,2,4,-120,100,1.5,-210,8.5,-105,7.5,-115
512,926,H,ATL, MFRIED-L,0,0,0,0,1,0,0,0,0,1,100,-110,-1.5,185,8.5,-115,7.5,-105
512,927,V,SEA, JDUNN,0,0,0,0,1,0,0,0,0,1,200,230,1.5,110,8,100,8,-115
512,928,H,LAD, JURIAS-L,0,0,0,2,4,0,1,0,x,7,-250,-260,-1.5,-130,8,-120,8,-105
512,929,V,SDG, BSNELL-L,0,1,0,0,0,0,1,0,x,2,-170,-156,-1.5,105,8,-110,7.5,100
512,930,H,COL, AGOMBER-L,0,2,0,0,0,0,0,1,x,3,145,146,1.5,-125,8,-110,7.5,-120
513,951,V,PHI, ZEFLIN,1,0,0,0,0,0,0,0,0,1,-120,100,-1.5,155,8.5,-115,8,-120
513,952,H,WAS, PCORBIN-L,4,0,0,0,0,1,0,0,x,5,100,-110,1.5,-175,8.5,-105,8,100
513,953,V,STL, JFLAHERTY,1,0,0,0,0,0,0,0,1,2,110,125,1.5,-185,7,-105,6.5,-110
513,954,H,MIL, CBURNES,0,0,0,0,0,0,0,0,0,0,-130,-135,-1.5,165,7,-115,6.5,-110
513,955,V,SFO, ADESCLAFA,0,0,0,0,3,0,0,0,0,3,-160,-145,-1.5,100,8,-110,8,100
513,956,H,PIT, WCROWE,0,0,0,0,0,0,0,1,0,1,135,135,1.5,-120,8,-110,8,-120
513,957,V,CIN, LCASTILLO,0,0,0,0,0,0,0,8,0,8,-130,-157,-1.5,-115,10,-120,11.5,-105
513,958,H,COL, CGONZALEZ,3,0,0,5,1,1,0,3,x,13,110,147,1.5,-105,10,100,11.5,-115
513,959,V,MIA, TROGERS-L,0,0,1,0,0,1,3,0,0,5,-120,-125,-1.5,130,8,-115,8.5,-115
513,960,H,ARI, MKELLY,0,0,0,0,1,0,0,0,0,1,100,115,1.5,-150,8,-105,8.5,-105
513,961,V,KAN, DLYNCH-L,0,0,0,0,1,0,0,0,2,3,100,-105,1.5,-200,9,-110,9,-110
513,962,H,DET, STURNBULL,0,4,0,0,0,0,0,0,x,4,-120,-105,-1.5,175,9,-110,9,-110
513,963,V,MIN, MPINEDA,0,0,0,1,0,0,0,1,0,2,115,116,1.5,-180,7.5,-115,7.5,-110
513,964,H,CWS, LLYNN,1,0,1,0,0,1,0,1,x,4,-135,-126,-1.5,160,7.5,-105,7.5,-110
513,965,V,OAK, SMANAEA-L,0,0,0,0,0,0,0,1,0,1,-105,-101,1.5,-200,9,-120,9,-110
513,966,H,BOS, GRICHARDS,3,3,1,0,0,1,0,0,x,8,-115,-109,-1.5,175,9,100,9,-110
513,967,V,NYY, JTAILLON,0,0,0,0,0,0,0,0,1,1,-140,-116,-1.5,140,8.5,-115,8,-105
513,968,H,TAM, RHILL-L,2,0,2,0,0,3,0,2,x,9,120,106,1.5,-160,8.5,-105,8,-115
513,969,V,TEX, MFOLTYNEW,1,1,1,0,0,0,0,0,0,3,170,180,1.5,-115,9,-105,9,100
513,970,H,HOU, CJAVIER,0,3,0,0,0,0,0,0,0,4,-200,-200,-1.5,-105,9,-115,9,-120
513,971,V,CLE, ZPLESAC,0,2,2,0,0,0,0,0,0,4,-135,-120,-1.5,140,8,-110,7.5,-110
513,972,H,SEA, LGILBERT,0,0,0,0,0,0,0,2,0,2,115,110,1.5,-160,8,-110,7.5,-110
513,973,V,TOR, RSTRIPLIN,0,1,0,0,2,0,0,1,4,8,130,145,1.5,-145,9,-110,8.5,-115
513,974,H,ATL, CMORTON,2,0,0,0,0,2,0,0,0,4,-150,-155,-1.5,125,9,-110,8.5,-105
514,901,V,SFO, KGAUSMAN,0,0,0,0,0,0,0,1,0,2,-150,-184,-1.5,-120,7.5,100,7.5,100
514,902,H,PIT, MYAJURE,0,0,0,0,0,0,0,0,1,3,130,169,1.5,100,7.5,-120,7.5,-120
514,903,V,ATL, DSMYLY-L,0,0,2,0,2,0,1,1,0,6,105,124,1.5,-170,8,-115,7.5,-120
514,904,H,MIL, AHOUSER,0,1,0,0,0,0,0,0,2,3,-125,-134,-1.5,150,8,-105,7.5,100
514,905,V,CIN, WMILEY-L,0,0,2,0,0,0,2,2,0,6,-110,-105,1.5,-185,10,-120,10.5,-105
514,906,H,COL, GMARQUEZ,1,0,4,3,0,0,1,0,x,9,-110,-105,-1.5,165,10,100,10.5,-115
514,907,V,WAS, MSCHERZER,6,1,1,0,3,0,1,2,3,17,-200,-186,-1.5,-130,8.5,-120,9,100
514,908,H,ARI, RSMITH,0,0,0,0,0,1,0,0,1,2,170,171,1.5,110,8.5,100,9,-120
514,909,V,MIA, SALCANTAR,0,0,4,0,1,0,0,1,0,6,180,209,1.5,-115,7,-110,6.5,-125
514,910,H,LAD, CKERSHAW-L,0,8,0,0,0,0,1,0,x,9,-220,-229,-1.5,-105,7,-110,6.5,105
514,911,V,STL, JOVIEDO,0,0,0,0,1,0,0,2,1,4,130,158,1.5,-155,7,-120,7,100
514,912,H,SDG, JMUSGROVE,1,0,2,0,0,1,1,0,x,5,-150,-168,-1.5,135,7,100,7,-120
514,913,V,KAN, BKELLER,0,2,3,0,0,0,1,x,x,6,185,176,1.5,-140,6,-105,6,-40
514,914,H,CWS, LGIOLITO,1,0,0,1,0,0,0,x,x,2,-225,-192,-1.5,120,6,-115,6,120
514,915,V,NYY, CKLUBER,1,0,0,1,0,0,3,0,0,5,-190,-168,-1.5,105,9,-110,8.5,-110
514,916,H,BAL, DKREMER,1,0,0,0,3,0,0,0,0,4,160,158,1.5,-125,9,-110,8.5,-110
514,917,V,LAA, GCANNING,0,0,0,0,0,1,2,0,0,3,105,101,1.5,-185,9.5,-105,9.5,-115
514,918,H,BOS, NPIVETTA,0,2,0,0,0,0,2,0,x,4,-125,-111,-1.5,165,9.5,-115,9.5,-105
514,919,V,TEX, WBENJAMIN-L,0,0,1,1,0,0,1,1,0,4,175,196,1.5,-105,9,100,9,100
514,920,H,HOU, ZGREINKE,0,3,4,0,3,0,0,0,x,10,-210,-216,-1.5,-115,9,-120,9,-120
514,921,V,KAN, JJUNIS,0,0,1,0,0,0,0,x,x,1,160,156,1.5,-155,6.5,-105,6.5,105
514,922,H,CWS, MKOPECH,0,3,0,0,0,0,0,x,x,3,-190,-166,-1.5,135,6.5,-115,6.5,-125
