Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,Open,Close,Run Line,,Open OU,,Close OU,
523,963,V,CUB,EJACKSON-R,0,0,0,0,0,0,1,0,0,1,130,117,1.5,-205,7,100,6.5,-125
523,964,H,SDG,TSTAUFFER-R,4,3,0,1,0,0,3,0,x,11,-145,-132,-1.5,175,7,-120,6.5,105
523,965,V,TEX,SBAKER-R,0,2,0,0,0,0,0,0,0,2,160,170,1.5,-130,8,-120,8,-120
523,966,H,DET,ASANCHEZ-R,0,2,1,0,2,1,1,0,x,7,-180,-190,-1.5,110,8,100,8,100
523,967,V,OAK,SKAZMIR-L,0,0,0,1,0,0,0,1,0,2,-120,-117,-1.5,130,8.5,-120,9.5,-102
523,968,H,TOR,LHENDRIKS-R,0,2,1,0,0,0,0,0,x,3,110,107,1.5,-150,8.5,100,9.5,-118
523,969,V,CLE,THOUSE-L,0,0,0,4,0,0,0,0,0,4,135,118,1.5,-175,9,-110,8.5,-113
523,970,H,BAL,BNORRIS-R,0,1,2,0,2,0,3,0,x,8,-150,-133,-1.5,155,9,-110,8.5,-107
523,971,V,BOS,JLACKEY-R,0,0,0,0,0,0,0,0,0,0,105,-102,1.5,-230,7.5,-115,7,-115
523,972,H,TAM,CARCHER-R,0,0,0,0,0,0,0,0,1,1,-115,-108,-1.5,190,7.5,-105,7,-105
523,973,V,NYY,HKURODA-R,3,0,0,0,0,0,2,0,0,5,-130,-144,-1.5,115,9,-120,8.5,-105
523,974,H,CWS,HNOESI-R,1,0,0,1,2,0,0,0,2,6,115,129,1.5,-135,9,100,8.5,-115
523,975,V,KAN,DDUFFY-L,1,0,0,0,0,0,0,0,0,1,125,140,1.5,-160,7.5,105,7,-120
523,976,H,LAA,CWILSON-L,0,2,1,0,0,2,1,0,x,6,-140,-160,-1.5,140,7.5,-125,7,100
523,977,V,HOU,ROWENS-L,0,0,1,0,0,0,0,0,0,1,215,220,1.5,-110,7,100,6.5,-115
523,978,H,SEA,FHERNANDZ-R,2,0,0,1,0,2,1,0,x,6,-245,-250,-1.5,-110,7,-120,6.5,-105
523,979,V,MIN,KGIBSON-R,0,0,2,0,0,0,0,0,0,2,135,140,1.5,-160,7,-120,7,-125
523,980,H,SFO,TLINCECUM-R,3,0,1,1,0,0,1,0,x,6,-150,-160,-1.5,140,7,100,7,105
524,901,V,LOS,DHAREN-R,0,0,0,1,1,1,0,0,0,3,-136,-131,-1.5,125,9,100,8.5,-120
524,902,H,PHI,DBUCHANAN-R,2,2,0,0,1,0,0,0,x,5,121,116,1.5,-145,9,-120,8.5,100
524,903,V,COL,JNICASIO-R,0,1,0,0,0,1,1,0,0,3,120,141,1.5,-165,7.5,-110,7.5,-107
524,904,H,ATL,MMINOR-L,0,0,0,0,0,0,0,1,0,1,-135,-156,-1.5,145,7.5,-110,7.5,-113
524,905,V,MIL,WPERALTA-R,0,0,0,0,0,0,0,1,0,1,-111,-105,1.5,-215,8,-105,8,100
524,906,H,MIA,JTURNER-R,0,1,0,0,0,0,1,0,x,2,101,-105,-1.5,185,8,-115,8,-120
524,907,V,ARI,COLLMENTER-R,0,2,1,0,0,0,0,0,0,3,110,105,1.5,-215,7.5,-120,7,-120
524,908,H,NYM,ZWHEELER-R,0,0,1,0,1,0,0,0,0,2,-125,-115,-1.5,185,7.5,100,7,100
524,909,V,STL,JGARCIA-L,1,0,0,1,0,2,0,2,0,6,-111,-123,-1.5,140,7,-120,7,-120
524,910,H,CIN,TCINGRANI-L,0,0,0,0,1,1,0,0,1,3,101,113,1.5,-160,7,100,7,100
524,911,V,WAS,STRASBURG-R,0,0,0,1,1,0,0,0,0,2,-109,-110,1.5,-230,6.5,-120,6.5,100
524,912,H,PIT,GCOLE-R,0,0,0,1,0,0,2,0,x,3,-101,100,-1.5,190,6.5,100,6.5,-120
524,913,V,CUB,TWOOD-L,0,0,0,1,0,2,0,0,0,3,-101,-105,1.5,-230,7,100,6.5,-125
524,914,H,SDG,BBUCKNER-R,0,0,0,0,0,0,0,2,0,2,-109,-105,-1.5,190,7,-120,6.5,105
524,915,V,OAK,JCHAVEZ-R,0,1,0,0,0,0,0,0,1,2,-129,-104,1.5,-215,9,100,9,100
524,916,H,TOR,RDICKEY-R,0,0,1,0,3,0,1,0,x,5,114,-106,-1.5,185,9,-120,9,-120
524,917,V,NYY,VNUNO-L,0,0,0,0,0,0,0,0,3,4,-111,-124,-1.5,135,9.5,-110,9,105
524,918,H,CWS,JDANKS-L,3,0,0,0,0,0,0,0,0,3,101,114,1.5,-155,9.5,-110,9,-125
524,919,V,TEX,NMARTINEZ-R,0,0,0,4,1,3,3,0,1,12,161,153,1.5,-145,9,100,9,-105
524,920,H,DET,RPORCELLO-R,0,1,0,0,0,0,0,0,1,2,-181,-173,-1.5,125,9,-120,9,-115
524,921,V,BOS,JPEAVY-R,5,0,0,0,0,0,0,0,0,5,126,140,1.5,-155,7,-120,6.5,-118
524,922,H,TAM,DPRICE-L,0,1,0,1,3,0,0,0,0,6,-141,-160,-1.5,135,7,100,6.5,-102
524,923,V,CLE,CKLUBER-R,0,0,0,0,5,0,4,0,0,9,105,-106,-1.5,150,8.5,100,8,-105
524,924,H,BAL,UJIMENEZ-R,0,0,0,0,0,0,0,0,0,0,-115,-104,1.5,-170,8.5,-120,8,-115
524,925,V,KAN,JSHIELDS-R,0,0,2,1,0,0,1,0,0,7,-121,-105,1.5,-230,7.5,105,7.5,100
524,926,H,LAA,SHOEMAKER-R,0,0,0,2,2,0,0,0,0,4,111,-105,-1.5,190,7.5,-125,7.5,-120
524,927,V,HOU,OBERHOLTZR-L,2,0,0,0,5,2,0,0,0,9,-111,105,1.5,-210,7,-115,7.5,-105
524,928,H,SEA,BMAURER-R,2,0,0,0,0,1,0,1,0,4,101,-115,-1.5,180,7,-105,7.5,-115
524,929,V,MIN,SDEDUNO-R,0,0,0,0,0,0,0,0,1,1,150,125,1.5,-175,7.5,100,7.5,105
524,930,H,SFO,VOGELSONG-R,0,1,0,0,0,1,0,0,x,2,-170,-140,-1.5,155,7.5,-120,7.5,-125
525,951,V,MIL,JNELSON-R,3,2,1,0,0,0,0,1,0,7,-102,-126,-1.5,135,8,-120,8,100
525,952,H,MIA,RWOLF-L,0,0,0,0,0,0,0,0,1,1,-108,111,1.5,-155,8,100,8,-120
525,953,V,ARI,BARROYO-R,1,0,0,0,0,0,0,0,1,2,-102,-111,-1.5,150,7.5,-110,7,-120
525,954,H,NYM,RMONTERO-R,1,0,0,0,0,0,0,0,0,1,-108,101,1.5,-170,7.5,-110,7,100
525,955,V,LOS,JBECKETT-R,1,1,0,0,0,1,3,0,0,6,-115,-113,-1.5,145,8,-105,7.5,-105
525,956,H,PHI,ABURNETT-R,0,0,0,0,0,0,0,0,0,0,105,103,1.5,-165,8,-115,7.5,-115
525,957,V,WAS,DFISTER-R,2,0,0,0,2,0,1,0,0,5,110,110,1.5,-215,7,-115,7,-105
525,958,H,PIT,FLIRIANO-L,0,0,0,0,0,1,0,1,0,2,-120,-120,-1.5,185,7,-105,7,-115
525,959,V,CUB,JHAMMEL-R,0,0,0,0,0,1,0,0,2,3,115,126,1.5,-195,6.5,-110,6.5,100
525,960,H,SDG,IKENNEDY-R,0,0,0,0,0,4,0,0,x,4,-130,-141,-1.5,165,6.5,-110,6.5,-120
525,961,V,COL,FMORALES-L,0,0,0,0,0,0,0,0,0,0,145,149,1.5,-150,7.5,-110,7,-126
525,962,H,ATL,JTEHERAN-R,0,1,0,2,2,0,0,2,x,7,-165,-169,-1.5,130,7.5,-110,7,106
525,963,V,STL,WAINWRIGHT-R,0,0,1,0,0,1,2,0,0,4,-145,-141,-1.5,125,6.5,-125,6.5,-123
525,964,H,CIN,MLEAKE-R,0,0,0,0,0,0,0,0,0,0,130,126,1.5,-145,6.5,105,6.5,103
525,965,V,TEX,CLEWIS-R,1,2,0,0,5,1,3,0,0,12,170,144,1.5,-145,8.5,100,8.5,-120
525,966,H,DET,VERLANDER-R,1,1,0,0,0,0,2,0,0,4,-190,-164,-1.5,125,8.5,-120,8.5,100
525,967,V,OAK,DPOMERANZ-L,0,0,0,0,0,0,0,1,0,1,-130,-114,-1.5,135,9,-110,9.5,-120
525,968,H,TOR,JHAPP-L,0,0,0,1,1,0,1,0,x,3,115,104,1.5,-155,9,-110,9.5,100
525,969,V,CLE,TBAUER-R,2,0,0,0,0,0,0,0,0,2,110,102,1.5,-210,9,-110,8.5,-120
525,970,H,BAL,MGONZALEZ-R,0,1,1,0,2,0,0,0,x,4,-125,-112,-1.5,180,9,-110,8.5,100
525,971,V,BOS,BWORKMAN-R,0,0,1,0,0,0,2,0,2,5,110,111,1.5,-200,8,-110,7.5,100
525,972,H,TAM,JODORIZZI-R,0,0,0,2,1,0,5,0,x,8,-125,-121,-1.5,170,8,-110,7.5,-120
525,973,V,NYY,MTANAKA-R,0,4,0,1,0,1,0,1,0,7,-170,-195,-1.5,-125,7.5,-120,7.5,-120
525,974,H,CWS,ARIENZO-R,0,0,0,0,0,1,0,0,0,1,150,175,1.5,105,7.5,100,7.5,100
525,975,V,KAN,JVARGAS-L,0,0,3,0,0,0,0,0,0,3,140,144,1.5,-160,7.5,-110,8,-110
525,976,H,LAA,GRICHARDS-R,0,0,0,0,0,0,3,1,x,4,-160,-159,-1.5,140,7.5,-110,8,-110
525,977,V,HOU,DKEUCHEL-L,0,0,0,0,0,2,2,0,0,4,150,124,1.5,-205,6.5,-120,6.5,105
525,978,H,SEA,HIWAKUMA-R,0,1,0,0,0,0,0,0,0,1,-170,-139,-1.5,175,6.5,100,6.5,-125
525,979,V,MIN,RNOLASCO-R,0,0,1,0,0,0,0,0,0,1,164,160,1.5,-145,7.5,-105,7,-120
525,980,H,SFO,BUMGARNER-L,2,0,1,1,3,0,0,1,x,8,-184,-180,-1.5,125,7.5,-115,7,100
525,981,V,ARI,ZSPRUILL-R,0,2,0,0,0,0,0,0,0,2,110,111,1.5,-200,8,-110,7.5,-110
525,982,H,NYM,DMATSUZKA-R,0,1,0,0,1,1,0,1,x,4,-120,-121,-1.5,170,8,-110,7.5,-110
526,901,V,PIT,BCUMPTON-R,0,0,0,0,0,0,0,2,3,5,-102,-108,-1.5,150,7,-125,7.5,100
526,902,H,NYM,JDEGROM-R,0,0,0,0,2,0,0,0,1,3,-108,-102,1.5,-170,7,105,7.5,-120
526,903,V,MIA,NEOVALDI-R,1,0,2,0,0,0,0,0,0,3,110,128,1.5,-190,7,-125,7.5,-110
526,904,H,WAS,TROARK-R,0,0,0,0,0,2,0,0,0,2,-125,-143,-1.5,160,7,105,7.5,-110
526,905,V,CUB,SAMARDZIJA-R,0,0,1,0,3,2,2,0,0,8,110,112,1.5,-205,7,100,7,105
526,906,H,SFO,YPETIT-R,1,0,0,2,0,0,1,0,0,4,-125,-127,-1.5,175,7,-120,7,-125
526,907,V,COL,JCHACIN-R,0,0,0,0,0,0,0,0,0,0,-115,-106,1.5,-210,8.5,-105,9,-125
526,908,H,PHI,KKENDRICK-R,0,0,0,1,1,2,5,0,x,9,105,-104,-1.5,180,8.5,-115,9,105
526,909,V,SDG,TROSS-R,0,0,0,0,4,0,1,0,0,5,115,114,1.5,-200,8.5,100,8,100
526,910,H,ARI,BMCCARTHY-R,0,2,0,0,0,3,0,0,2,7,-130,-124,-1.5,170,8.5,-120,8,-120
526,911,V,CIN,JCUETO-R,0,0,0,0,0,0,0,3,0,3,-104,110,1.5,-230,6,-120,6,-105
526,912,H,LOS,HRYU-L,0,0,1,0,0,0,3,0,x,4,-106,-120,-1.5,190,6,100,6,-115
526,913,V,TEX,NTEPESCH-R,0,2,0,0,2,0,0,3,0,7,-102,-122,-1.5,135,8.5,-115,9,-125
526,914,H,MIN,KCORREIA-R,1,1,0,0,0,0,0,0,0,2,-108,112,1.5,-155,8.5,-105,9,105
526,915,V,CLE,JTOMLIN-R,0,0,1,0,0,1,0,0,0,2,110,108,1.5,-205,8.5,-120,8.5,-125
526,916,H,CWS,JQUINTANA-L,0,0,3,0,0,2,1,0,x,6,-120,-118,-1.5,175,8.5,100,8.5,105
526,917,V,DET,DSMYLY-L,0,0,0,0,0,0,0,0,0,0,110,118,1.5,-190,8,-110,8,-120
526,918,H,OAK,TMILONE-L,0,2,2,2,0,0,0,4,x,10,-125,-133,-1.5,160,8,-110,8,100
526,919,V,LAA,TSKAGGS-L,0,0,0,0,0,0,1,0,0,1,-130,-151,-1.5,105,8,100,7.5,-110
526,920,H,SEA,CYOUNG-R,2,3,0,0,0,0,0,0,x,5,115,136,1.5,-125,8,-120,7.5,-110
526,921,V,TAM,EBEDARD-L,0,0,2,0,3,0,0,0,0,5,120,130,1.5,-165,9,-120,9,-115
526,922,H,TOR,HUTCHISON-R,2,0,0,3,4,1,0,0,x,10,-135,-145,-1.5,145,9,100,9,-105
526,923,V,HOU,SFELDMAN-R,2,3,0,1,1,1,0,1,0,9,140,171,1.5,-140,7,-125,7.5,-115
526,924,H,KAN,YVENTURA-R,0,0,0,1,0,1,0,0,0,2,-160,-191,-1.5,120,7,105,7.5,-105
526,925,V,BOS,CBUCHHOLZ-R,0,0,1,0,5,0,2,0,0,8,130,117,1.5,-195,7,-125,7,-115
526,926,H,ATL,ESANTANA-R,0,0,3,3,0,0,0,0,0,6,-145,-132,-1.5,165,7,105,7,-105
526,927,V,BAL,CTILLMAN-R,0,0,3,0,0,0,1,0,2,7,125,142,1.5,-155,8,-120,7.5,100
526,928,H,MIL,KLOHSE-R,1,0,1,2,0,2,0,0,0,6,-140,-162,-1.5,135,8,100,7.5,-120
526,929,V,NYY,CWHITLEY-R,1,0,0,0,2,0,0,0,0,6,150,173,1.5,-145,7,-110,7,-105
526,930,H,STL,MWACHA-R,1,0,0,0,0,2,0,0,0,4,-170,-193,-1.5,125,7,-110,7,-115
527,953,V,COL,JDELAROSA-L,0,0,0,1,0,0,3,2,0,6,105,106,1.5,-210,7,-120,7.5,100
527,954,H,PHI,CHAMELS-L,0,0,0,1,0,0,1,0,0,2,-115,-116,-1.5,180,7,100,7.5,-120
527,955,V,PIT,EVOLQUEZ-R,0,0,0,0,0,2,0,0,0,2,105,-116,-1.5,145,7.5,-105,7.5,-120
527,956,H,NYM,JNIESE-L,0,0,1,1,0,2,0,0,x,4,-115,106,1.5,-165,7.5,-115,7.5,100
527,957,V,SDG,ESTULTS-L,0,0,3,0,0,0,0,1,0,4,120,115,1.5,-190,8.5,100,9,-115
527,958,H,ARI,WMILEY-L,0,1,0,0,0,1,1,0,0,3,-135,-130,-1.5,160,8.5,-120,9,-105
527,959,V,CIN,ASIMON-R,0,0,0,0,1,0,0,2,0,3,140,162,1.5,-150,6.5,100,6.5,-115
527,960,H,LOS,ZGREINKE-R,0,1,0,4,0,0,1,0,x,6,-160,-182,-1.5,130,6.5,-120,6.5,-105
527,961,V,CUB,JARRIETA-R,0,0,0,0,0,0,0,0,0,0,170,151,1.5,-155,6.5,-120,6.5,-125
527,962,H,SFO,THUDSON-R,2,0,0,0,2,0,0,0,x,4,-190,-171,-1.5,135,6.5,100,6.5,105
527,963,V,TAM,ACOBB-R,0,0,0,2,0,1,1,2,0,6,100,-105,1.5,-210,8.5,100,8.5,-120
527,964,H,TOR,MBUEHRLE-L,0,0,0,2,4,2,1,0,x,9,-110,-105,-1.5,180,8.5,-120,8.5,100
527,965,V,CLE,MASTERSON-R,0,0,0,0,0,0,1,0,0,1,155,153,1.5,-145,7.5,-115,7.5,105
527,966,H,CWS,CSALE-L,0,0,1,0,1,0,0,0,x,2,-175,-173,-1.5,125,7.5,-105,7.5,-125
527,967,V,HOU,CMCHUGH-R,0,0,0,1,0,0,0,2,0,3,125,116,1.5,-190,8,100,8.5,-103
527,968,H,KAN,JGUTHRIE-R,0,0,0,0,0,0,0,0,0,0,-140,-131,-1.5,160,8,-120,8.5,-117
527,969,V,TEX,SBAKER-R,0,2,0,0,0,1,0,0,0,3,-145,110,1.5,-200,7,-110,8.5,-120
527,970,H,MIN,PHUGHES-R,0,1,1,0,0,0,0,0,2,4,130,-120,-1.5,170,7,-110,8.5,100
527,971,V,DET,MSCHERZER-R,2,0,1,1,0,0,1,1,0,6,110,115,1.5,-200,6.5,-120,7,100
527,972,H,OAK,SGRAY-R,0,2,0,3,0,0,0,0,0,5,-125,-130,-1.5,170,6.5,100,7,-120
527,973,V,LAA,JWEAVER-R,0,3,0,1,0,0,1,1,0,6,-145,-130,-1.5,130,7,-110,7,-125
527,974,H,SEA,RELIAS-L,0,1,0,2,0,0,0,0,1,4,130,115,1.5,-150,7,-110,7,105
527,975,V,BOS,JLESTER-L,1,0,0,1,0,0,4,0,0,6,110,-101,1.5,-220,7,-120,7,-105
527,976,H,ATL,AHARANG-R,1,0,1,0,1,0,0,0,0,3,-120,-109,-1.5,190,7,100,7,-115
527,977,V,BAL,WCHEN-L,0,0,0,0,1,2,3,0,0,6,120,113,1.5,-200,8,-110,8,-120
527,978,H,MIL,MGARZA-R,3,1,0,1,0,0,0,0,1,7,-135,-128,-1.5,170,8,-110,8,100
527,979,V,NYY,DPHELPS-R,0,0,0,0,0,0,0,0,0,0,130,137,1.5,-160,8,100,7.5,-112
527,980,H,STL,LLYNN-R,0,0,4,0,1,0,1,0,x,6,-145,-152,-1.5,140,8,-120,7.5,-108
528,901,V,PIT,CMORTON-R,0,0,0,0,0,0,0,0,0,0,-103,-104,-1.5,160,7,-125,7,105
528,902,H,NYM,BCOLON-R,0,1,1,0,0,1,0,2,x,5,-107,-106,1.5,-180,7,105,7,-125
528,903,V,CUB,EJACKSON-R,0,0,0,0,0,0,0,0,0,0,150,140,1.5,-165,7.5,105,7.5,100
528,904,H,SFO,TLINCECUM-R,0,0,0,0,0,2,3,0,x,5,-170,-155,-1.5,145,7.5,-125,7.5,-120
528,905,V,COL,JLYLES-R,0,0,2,0,0,0,0,1,0,3,-105,115,1.5,-190,8,-115,8,100
528,906,H,PHI,RHERNANDZ-R,0,0,1,0,1,0,0,0,4,6,-105,-130,-1.5,160,8,-105,8,-120
528,907,V,MIA,HALVAREZ-R,0,0,0,4,0,0,0,0,0,8,145,130,1.5,-170,7.5,105,7.5,-105
528,908,H,WAS,JZIMMERMN-R,0,0,0,0,0,3,1,0,0,5,-165,-145,-1.5,150,7.5,-125,7.5,-115
528,909,V,SDG,TSTAUFFER-R,0,0,0,1,3,0,0,2,0,6,110,106,1.5,-205,9,-105,9,-105
528,910,H,ARI,CANDERSON-R,8,2,0,0,0,0,2,0,x,12,-120,-116,-1.5,175,9,-115,9,-115
528,911,V,CIN,HBAILEY-R,2,0,0,0,0,1,0,0,0,3,175,175,1.5,-135,6.5,100,6,100
528,912,H,LOS,CKERSHAW-L,0,0,0,0,1,1,0,0,0,2,-200,-200,-1.5,115,6.5,-120,6,-120
528,913,V,HOU,JCOSART-R,2,2,1,0,1,3,0,0,0,9,150,127,1.5,-160,8,-120,8.5,-118
528,914,H,KAN,DDUFFY-L,0,0,0,1,1,0,1,0,0,3,-170,-142,-1.5,140,8,100,8.5,-102
528,915,V,TAM,CARCHER-R,0,2,0,0,0,0,0,0,0,2,-113,-101,1.5,-206,9,100,9,-110
528,916,H,TOR,LHENDRIKS-R,2,0,0,0,0,0,0,0,1,3,103,-109,-1.5,177,9,-120,9,-110
528,917,V,CLE,THOUSE-L,0,1,0,0,0,0,0,0,1,2,105,-121,-1.5,140,9,-120,9,-115
528,918,H,CWS,HNOESI-R,0,0,0,0,0,0,1,1,1,3,-115,111,1.5,-160,9,100,9,-105
528,919,V,TEX,JSAUNDERS-L,0,0,0,0,0,0,1,0,0,1,110,-101,1.5,-210,9,-105,9,-110
528,920,H,MIN,KGIBSON-R,0,0,0,0,0,0,0,0,0,0,-120,-109,-1.5,180,9,-115,9,-110
528,921,V,DET,ASANCHEZ-R,0,0,0,1,0,0,0,0,0,1,115,115,1.5,-200,7,-110,7.5,100
528,922,H,OAK,SKAZMIR-L,0,0,0,0,0,0,0,0,3,3,-130,-130,-1.5,170,7,-110,7.5,-120
528,923,V,LAA,CWILSON-L,0,0,0,0,0,0,0,0,1,1,115,114,1.5,-205,6.5,-110,6.5,-110
528,924,H,SEA,FHERNANDZ-R,0,2,0,0,0,0,0,1,x,3,-130,-124,-1.5,175,6.5,-110,6.5,-110
528,925,V,ATL,GFLOYD-R,0,0,0,0,0,0,0,0,0,0,120,125,1.5,-170,8.5,100,8,100
528,926,H,BOS,JLACKEY-R,0,1,1,0,0,1,1,0,x,4,-135,-140,-1.5,150,8.5,-120,8,-120
528,927,V,BAL,BNORRIS-R,0,1,0,0,0,1,1,0,0,3,120,113,1.5,-200,8,-110,8,-110
528,928,H,MIL,YGALLARDO-R,1,2,1,0,0,0,0,4,x,8,-135,-128,-1.5,170,8,-110,8,-110
528,929,V,NYY,HKURODA-R,0,0,4,3,0,0,0,0,0,7,125,116,1.5,-195,7.5,-105,7,-105
528,930,H,STL,SMILLER-R,0,0,0,1,1,1,0,1,0,4,-140,-131,-1.5,165,7.5,-115,7,-115
529,951,V,NYM,ZWHEELER-R,0,1,0,2,1,0,0,0,0,4,110,-110,-1.5,150,8,-120,7.5,-107
529,952,H,PHI,DBUCHANAN-R,0,0,0,0,0,0,1,0,0,1,-120,100,1.5,-170,8,100,7.5,-113
529,953,V,SFO,VOGELSONG-R,0,2,0,0,0,1,0,3,0,6,120,135,1.5,-165,7,-125,7.5,105
529,954,H,STL,JGARCIA-L,1,0,0,2,0,1,0,0,1,5,-135,-150,-1.5,145,7,105,7.5,-125
529,955,V,CIN,TCINGRANI-L,0,0,0,0,0,0,0,0,0,0,105,113,1.5,-190,8.5,100,8.5,100
529,956,H,ARI,COLLMENTER-R,1,0,0,1,0,1,1,0,x,4,-115,-128,-1.5,160,8.5,-120,8.5,-120
529,957,V,PIT,GCOLE-R,0,1,0,0,1,1,3,0,0,6,110,100,1.5,-215,7,100,7,-115
529,958,H,LOS,DHAREN-R,1,1,0,0,0,1,0,0,0,3,-125,-110,-1.5,185,7,-120,7,-105
529,959,V,TEX,NMARTINEZ-R,0,3,0,0,0,1,0,1,0,5,110,112,1.5,-190,8.5,-110,8.5,-125
529,960,H,MIN,SDEDUNO-R,0,0,2,0,2,0,0,0,0,4,-120,-122,-1.5,160,8.5,-110,8.5,105
529,961,V,DET,RPORCELLO-R,0,0,1,0,2,0,2,0,0,5,130,128,1.5,-170,8,100,8,-115
529,962,H,OAK,JCHAVEZ-R,0,0,0,2,0,0,0,0,2,4,-145,-143,-1.5,150,8,-120,8,-105
529,963,V,KAN,JSHIELDS-R,0,1,0,1,3,0,0,0,1,8,105,113,1.5,-190,8.5,100,8,-110
529,964,H,TOR,RDICKEY-R,2,0,0,2,0,2,0,0,0,6,-115,-128,-1.5,160,8.5,-120,8,-110
529,965,V,BAL,UJIMENEZ-R,0,0,0,1,0,0,0,0,0,1,-135,-120,-1.5,140,9,-110,9,-125
529,966,H,HOU,BPEACOCK-R,0,1,0,0,0,0,2,0,x,3,120,110,1.5,-160,9,-110,9,105
529,967,V,LAA,SHOEMAKER-R,1,0,0,4,0,1,0,0,1,7,-130,-122,-1.5,140,8,-115,8,100
529,968,H,SEA,BMAURER-R,0,0,0,2,0,1,0,0,2,5,115,112,1.5,-160,8,-105,8,-120
529,969,V,ATL,MMINOR-L,0,0,1,1,0,0,0,1,0,3,-110,-117,-1.5,140,8.5,-110,8,-110
529,970,H,BOS,JPEAVY-R,0,0,0,0,1,0,0,2,1,4,100,107,1.5,-160,8.5,-110,8,-110
530,901,V,NYM,RMONTERO-R,0,3,0,0,2,0,0,0,0,5,125,119,1.5,-190,8,100,7.5,-115
530,902,H,PHI,ABURNETT-R,0,0,1,3,1,0,0,0,0,6,-140,-134,-1.5,160,8,-120,7.5,-105
530,903,V,ATL,JTEHERAN-R,0,0,0,0,0,1,2,0,0,3,-125,-130,-1.5,130,7,-120,7.5,105
530,904,H,MIA,TKOEHLER-R,2,0,0,0,0,0,0,0,0,2,110,115,1.5,-150,7,100,7.5,-125
530,905,V,CUB,TWOOD-L,0,0,2,0,0,1,0,0,2,5,150,151,1.5,-150,7.5,-110,8,-105
530,906,H,MIL,MESTRADA-R,5,1,1,0,4,0,0,0,x,11,-170,-171,-1.5,130,7.5,-110,8,-115
530,907,V,SFO,BUMGARNER-L,1,4,0,0,2,0,2,0,0,9,140,135,1.5,-175,6.5,-110,6.5,-110
530,908,H,STL,WAINWRIGHT-R,0,0,0,0,0,0,0,4,0,4,-155,-150,-1.5,155,6.5,-110,6.5,-110
530,909,V,CIN,MLEAKE-R,0,4,0,0,0,1,0,0,1,6,110,107,1.5,-205,8.5,-115,8.5,-110
530,910,H,ARI,BARROYO-R,1,0,2,0,0,1,0,0,0,4,-125,-117,-1.5,175,8.5,-105,8.5,-110
530,911,V,PIT,FLIRIANO-L,0,0,1,1,0,0,0,0,0,2,130,-101,1.5,-220,7,-115,7,-120
530,912,H,LOS,JBECKETT-R,0,0,0,0,0,0,0,1,0,1,-145,-109,-1.5,190,7,-105,7,100
530,913,V,MIN,RNOLASCO-R,0,1,0,3,0,0,0,2,0,6,140,130,1.5,-165,9,100,9,-105
530,914,H,NYY,VNUNO-L,0,0,1,0,0,0,0,0,0,1,-155,-145,-1.5,145,9,-120,9,-115
530,915,V,KAN,JVARGAS-L,0,1,0,2,0,1,0,2,0,6,125,110,1.5,-190,9,-125,8.5,-120
530,916,H,TOR,JHAPP-L,0,0,0,0,1,0,0,0,0,1,-140,-125,-1.5,160,9,105,8.5,100
530,917,V,TAM,DPRICE-L,1,0,0,0,1,0,0,0,0,2,-125,-145,-1.5,110,8,-120,8,102
530,918,H,BOS,BWORKMAN-R,0,0,0,0,1,0,1,0,0,3,110,130,1.5,-130,8,100,8,-122
530,919,V,BAL,MGONZALEZ-R,0,1,0,0,0,0,0,0,0,1,-120,-110,-1.5,140,8.5,-120,9,100
530,920,H,HOU,OBERHOLTZR-L,0,0,0,0,0,0,2,0,x,2,110,100,1.5,-160,8.5,100,9,-120
530,921,V,LAA,GRICHARDS-R,0,0,0,3,0,2,0,0,0,5,115,108,1.5,-205,7,-115,7.5,-115
530,922,H,OAK,DPOMERANZ-L,5,1,1,0,2,0,0,0,x,9,-130,-118,-1.5,175,7,-105,7.5,-105
530,923,V,DET,VERLANDER-R,0,0,2,0,3,0,1,0,0,6,-115,-101,1.5,-220,7,105,7,-115
530,924,H,SEA,HIWAKUMA-R,0,0,0,2,0,0,0,1,0,3,105,-109,-1.5,190,7,-125,7,-105
530,925,V,TEX,CLEWIS-R,0,2,0,0,0,0,0,0,0,2,155,154,1.5,-145,7,-105,7,105
530,926,H,WAS,STRASBURG-R,0,0,0,3,1,2,2,1,x,9,-175,-174,-1.5,125,7,-115,7,-125
530,927,V,COL,JNICASIO-R,0,0,0,2,0,0,0,0,0,2,130,145,1.5,-150,8,100,7.5,-110
530,928,H,CLE,CKLUBER-R,1,0,0,0,4,0,0,0,x,5,-145,-165,-1.5,130,8,-120,7.5,-110
530,929,V,SDG,IKENNEDY-R,0,0,1,0,1,0,0,2,0,4,105,-123,-1.5,130,8.5,100,8,-115
530,930,H,CWS,JDANKS-L,0,0,0,1,0,0,0,0,0,1,-115,113,1.5,-150,8.5,-120,8,-105
531,951,V,SFO,YPETIT-R,0,0,0,0,0,0,0,0,0,0,150,175,1.5,-135,7.5,100,7.5,105
531,952,H,STL,MWACHA-R,0,0,0,0,1,0,1,0,x,2,-170,-195,-1.5,115,7.5,-120,7.5,-125
531,953,V,NYM,JDEGROM-R,2,0,0,1,0,1,0,0,0,5,115,103,1.5,-215,8,-105,8,-110
531,954,H,PHI,KKENDRICK-R,0,0,0,0,0,0,3,0,1,4,-130,-113,-1.5,185,8,-115,8,-110
